smile,disgust,joy,msmile,mdisgust,mjoy,pitch,yaw,roll
84.53,0.03,98.99,62.29,0,59.08,-13.73,1.64,6.05
19.21,0.08,0.05,0,0,0,-13.01,1.65,-0.61
2.81,0.01,0,3.54,0,0,-13.25,1.69,-1.14
0.79,0.01,0,0.39,0.01,0,-12.77,1.32,-2.95
0.85,0.57,0.01,4.99,0.14,0,-12.98,3.16,-2.39
4.67,2.01,0.02,66.44,0,76.28,-11.39,3.7,-2.79
36.31,0.35,4,89.04,0,84.94,-9.72,3.83,-3.73
77.4,0.03,97.25,96.81,0,99.88,-9.19,4.46,-4.53
92.79,0.01,99.77,96.53,0,99.78,-10.05,4.58,-6.54
95.48,0.01,99.85,94.98,0.02,99.67,-9.65,4.52,-7.18
97.24,0.01,99.89,99.96,0,99.93,-9.27,4.39,-6.91
98.32,0.01,99.91,99.93,0,99.93,-9.92,4.35,-7.71
98.77,0.01,99.91,99.99,0,99.93,-9.66,3.8,-7.65
99.09,0.01,99.92,99.98,0,99.93,-9.52,3.36,-6.9
99.09,0.02,99.92,75.28,0,94.12,-10.9,4.33,-7.87
98.72,0.02,99.91,84.22,0,96.77,-9.5,3.74,-8.23
98.12,0.02,99.91,99.98,0,99.93,-9.78,4.2,-8.89
97.79,0.02,99.9,100,0,99.93,-10.37,3.64,-8.92
97.56,0.02,99.9,99.99,0,99.93,-10.51,3.73,-8.24
98.76,0.02,99.91,99.18,0.01,99.92,-9.54,2.87,-9.52
99.2,0.03,99.92,99.98,0,99.93,-10.69,2.44,-9.01
99.47,0.03,99.92,99.67,0,99.93,-10.31,2.18,-8.83
99.54,0.03,99.93,99.99,0,99.93,-10.01,3.21,-7.91
99.42,0.03,99.92,99.65,0,99.93,-9.19,3.71,-8.41
98.84,0.02,99.92,98.64,0,97.98,-9.49,4.14,-8.29
98.6,0.02,99.91,90.89,0,99.64,-9.97,3.73,-8.41
98.46,0.02,99.91,77.15,0,95.76,-9.89,5.05,-8.55
98.62,0.02,99.91,99.74,0.01,98.01,-9.92,3.99,-9.2
98.79,0.01,99.92,99.99,0,99.93,-9.52,4.42,-9.76
98,0.01,99.9,63.47,0,65.28,-10.41,3.72,-9.69
93.99,0.02,99.81,2.41,0.37,0,-9.99,3.54,-9.12
80.25,0.04,98.26,0.08,0.43,0,-10.15,3.38,-8.77
54.85,0.18,46.69,70.08,0,86.2,-11.05,4.12,-8.68
27.06,0.96,0.91,28.49,0.06,0.32,-10.39,3.04,-8.55
20.81,1.14,0.33,0.82,0.41,0,-10.22,3.37,-8.17
20.45,1.14,0.31,70.38,0,86.84,-10.02,2.56,-9.3
22.01,0.96,0.4,85.17,0,98.98,-10.05,3.27,-8.72
22.77,0.87,0.45,16.03,0.13,0.03,-9.99,3.31,-8.99
29.64,0.52,1.35,45,0.02,6.14,-10.12,3.22,-9.11
29.67,0.49,1.36,97.66,0,99.89,-9.87,4.23,-8.69
33.38,0.39,2.53,88.51,0,99.44,-10.88,4.13,-9.2
37.44,0.29,4.83,1.67,0.38,0,-10.05,3.14,-9.51
36.05,0.31,3.9,93.23,0,99.76,-9.89,2.89,-9.3
31,0.41,1.74,2.85,0.35,0,-10.05,2.59,-9.68
33.79,0.34,2.72,98.81,0,99.91,-10.58,1.86,-9.08
23.93,0.61,0.55,0.15,7.74,0,-9.78,1.53,-9.26
14.44,1.08,0.12,9.46,0.21,0.01,-10.84,1.55,-10.05
8.48,1.46,0.04,0.01,0.27,0,-10.71,2.16,-10.43
4.97,1.52,0.02,0.77,2.09,0,-10.35,2.14,-10.19
2.04,1.83,0.01,3.78,0.32,0,-10.92,2.41,-11.35
1.27,1.99,0.01,26.69,0.05,0.23,-10.89,3.19,-10.84
0.63,1.37,0,0,0.52,0,-10.13,2.82,-10.71
0.6,1.14,0,2.16,0.37,0,-10.49,2.84,-10.82
0.41,0.85,0,9.62,0.11,0.01,-9.67,2.9,-10.42
0.32,0.92,0,0.27,0.36,0,-9.5,2.42,-10.19
0.38,0.83,0,1.09,0.39,0,-9.79,1.91,-9.96
0.67,1.3,0.01,0.01,0.54,0,-9.7,1.56,-9.21
0.68,1.82,0.01,0.08,0.54,0,-10.08,1.51,-9.39
0.73,2.09,0.01,0.86,0.37,0,-11.13,1.34,-9.16
0.7,1.57,0.01,0.13,0.17,0,-12.27,1.01,-7.88
0.44,0.99,0,0.46,0.28,0,-12.21,0.81,-6.69
0.28,0.66,0,44.32,0.02,5.46,-11.63,1.16,-7.4
0.13,0.47,0,2.13,3.04,0,-10.98,-0.16,-8.9
0.14,0.44,0,32,0.05,0.61,-11.94,-0.43,-8.04
0.15,0.45,0,0.12,0.22,0,-11.72,1.12,-7.92
0.17,0.54,0,0.1,0.16,0,-10.83,2.04,-7.68
0.2,0.93,0,19.21,0.09,0.06,-11.16,1.32,-8.11
0.18,0.56,0,1.53,7.44,0,-10.35,2.18,-8.08
0.18,0.48,0,73.91,0.02,92.61,-10.63,1.67,-8.27
0.17,0.51,0,0.11,2.23,0,-11.73,1.05,-9.11
0.24,0.87,0,95.11,0.01,99.83,-10.69,1.02,-8.89
0.23,5.33,0,25.01,0.31,0.17,-12.09,-0.27,-9.29
0.31,20.06,0,0.04,2.92,0,-9.54,-0.96,-7.82
0.3,23.94,0,97.88,0,99.9,-6.67,-1.88,-8.05
0.84,25.02,0,91.69,0,99.68,-7.41,-0.94,-7.07
2.28,23.99,0,92.51,0.01,99.64,-5.35,0.61,-4.18
7.05,15.35,0,99.97,0,99.93,-5.01,1.91,-2.84
30.53,2.78,0.88,94.05,0,99.79,-5.8,1.97,-3.16
61.09,0.34,65.04,94.48,0,99.79,-6.47,3.23,-4.47
72.06,0.11,91.97,99.96,0,99.93,-5.39,3.11,-5.56
82.12,0.03,98.39,100,0,99.93,-4.77,5.08,-6.37
87.05,0.02,99.34,100,0,99.93,-5.54,5.04,-7.7
88.93,0.01,99.56,99.52,0,99.92,-5.61,4.55,-8.85
90.65,0.01,99.67,99.9,0.01,99.93,-5.84,5.62,-9.25
92.54,0.01,99.76,99.94,0.01,99.92,-5,5.95,-9.37
92.73,0.01,99.77,99.02,0,99.92,-5.63,5.52,-10.18
93.86,0.01,99.81,99.6,0.01,99.92,-6.09,4.87,-10.91
93.61,0.01,99.8,97.18,0.01,99.88,-7.05,4.57,-10.67
94.78,0.01,99.84,98.11,0,99.9,-7.52,4.8,-10.45
95.34,0.01,99.85,99.98,0,99.93,-7.57,3.77,-10.75
94.01,0.01,99.81,99.93,0,99.93,-8.11,5.15,-10.83
88.9,0.01,99.57,99.29,0,99.92,-10.48,3.68,-10.95
69.82,0.03,90.64,95.35,0,99.84,-10.94,1.99,-9.86
37.06,0.19,3.21,53.72,0.02,24.17,-10.82,3.03,-9.31
11.96,0.93,0.05,70.9,0,87.89,-10.52,2.24,-9.09
4.64,0.96,0.01,98.9,0,99.92,-11.33,2.01,-9.49
3.03,0.61,0,77.11,0,95.73,-10.66,1.32,-10.35
1.85,0.44,0,0.03,0.09,0,-11.77,1.6,-9.43
2.79,0.36,0,19.78,0.19,0.07,-10.64,1.31,-10.14
1.28,0.36,0,0.02,1.08,0,-10.21,1.42,-9.49
0.38,0.41,0,0,0.25,0,-10.4,2.8,-9.1
0.12,0.41,0,0.02,3.42,0,-11.36,1.82,-9.76
0.09,0.42,0,0.11,0.37,0,-11.69,2.1,-9.09
0.03,0.4,0,0.25,0.12,0,-11.16,0.99,-8.36
0.04,0.39,0,0.39,0.26,0,-11.84,1.19,-8.46
0.04,0.39,0,9.68,0.18,0.01,-12.19,2.22,-8.19
0.05,0.39,0,13.35,0.16,0.02,-11.54,1.6,-9.32
0.06,0.4,0,24.19,0.07,0.15,-11.28,1.96,-8.84
0.05,0.38,0,0.84,0.34,0,-12.33,1.47,-8.5
0.03,0.37,0,0.08,0.43,0,-12.31,2.53,-8.53
0.04,0.35,0,0.48,0.46,0,-12.29,1.64,-8.41
0.03,0.37,0,10.73,0.18,0.01,-13.05,1.68,-8.66
0.03,0.36,0,11.46,0.12,0.01,-12.65,0.59,-8.9
0.03,0.35,0,13.55,0.14,0.02,-12.44,0.36,-8.52
0.05,0.33,0,0.01,0.07,0,-12.26,0.64,-8.19
0.05,0.35,0,0.08,0.19,0,-11.62,0.26,-7.05
0.1,0.33,0,0.47,0.02,0,-12.15,-0.54,-7.65
0.1,0.32,0,26.02,0.05,0.21,-12.27,-0.46,-6.46
0.07,0.32,0,0.83,0.18,0,-12.17,0.32,-6.91
0.11,0.33,0,2.36,0.44,0,-12.29,0.1,-7.22
0.16,0.28,0,1.21,0.04,0,-12.19,0.48,-6.58
0.14,0.18,0,10.77,0.49,0.01,-11.75,0.77,-6.58
0.28,0.63,0,93.46,0.01,99.77,-14.29,-0.95,-7.13
0.71,0.69,0,46.46,0.46,7.84,-14.68,-0.45,-7.03
0.78,0.43,0,42.07,0.61,3.69,-14.63,-0.08,-6.96
0.66,0.58,0,94.95,0.01,99.83,-13.53,0.95,-7.2
0.67,0.52,0,25.76,1.6,0.2,-11.34,3.63,-6.31
0.5,0.4,0,19.55,0.07,0.06,-10.93,3.97,-6.01
0.43,0.37,0,50.25,0.03,14.53,-10.32,3.26,-6.93
0.42,0.34,0,6.42,7.38,0.01,-10.57,3.02,-6.23
1.43,0.45,0,93.25,0,99.09,-10.27,2.63,-5.1
6.45,1.9,0.03,89.73,0,98.95,-4.15,-2.58,1.07
23.51,1.1,0.51,47.32,0,1.72,-0.69,-2.28,6.24
63.64,0.1,78.76,84.61,0,98.84,0.35,-2.23,12.35
92.5,0.02,99.76,83.67,0,98.65,-2.09,-1.84,6.74
96.06,0.01,99.87,99.25,0,99.92,-0.79,-0.94,6.14
97.15,0.01,99.89,92.65,0.02,99.74,-1.05,-1.42,4.97
97.95,0.01,99.9,92.2,0,99.7,-1.61,-2.57,5.98
98.26,0.01,99.91,99.64,0,99.93,-4.13,-2.37,6.17
98.65,0.01,99.91,99.98,0,99.93,-6.37,-2.49,6.14
98.91,0.01,99.92,91.65,0,99.67,-5.93,-2.92,8.11
99.02,0.01,99.92,96.61,0.01,99.87,-7.12,-1.25,0.97
99.11,0.01,99.92,100,0.01,99.93,-6.36,-0.6,-3.7
99.53,0.01,99.93,82.84,0.04,98.45,-6.95,-0.61,-10.37
99.17,0.01,99.92,100,0,99.93,-6.13,-1.11,0.44
98.76,0.01,99.92,99.99,0,99.93,-7.16,-0.6,0.97
98.3,0.01,99.91,78.23,1.96,95.59,-6.6,-0.14,0.58
97.22,0.01,99.89,95.56,0,99.82,-6.61,0.91,0.97
90.69,0.01,99.68,98.1,0,96.5,-6.77,0.2,0.41
89.06,0.01,99.58,99.98,0,99.93,-6.76,0.15,-0.03
88.45,0.01,99.54,96.92,0,99.88,-9.14,1.62,-2.6
79.65,0.02,98.09,97.9,0,99.9,-9.52,2.04,-7.86
46.59,0.13,18.57,0,0,0,-8.86,2.15,-24.5
16.17,0.68,0.12,0.01,0.04,0,-7.91,2.94,-12.73
2.38,0.39,0,0,0.33,0,-7.27,3.24,-15.11
0.27,0.39,0,0,0.39,0,-8.24,4.34,-13.98
0.04,0.4,0,37.54,0,1.66,-8.93,5.61,-10.3
0.02,0.37,0,87.94,0,99.38,-10.69,4.8,-8.34
0.01,0.35,0,47.97,0,10.08,-10.94,3.09,-5.02
0.01,0.26,0,0.56,0,0,-10.92,1.16,0.78
0.02,0.17,0,0.63,0,0,-11.11,-1.24,5.17
0.04,0.06,0,23.22,0,0.12,-11.53,-1.3,1.9
0.05,0.05,0,72.47,0,83.97,-12.68,-2.03,2.98
0.07,0.05,0,0.04,0,0,-12.8,-1.4,3.35
0.07,0.07,0,0.5,0,0,-12.51,-0.71,2.4
0.09,0.1,0,89.64,0,99.55,-12.12,-1.23,2.04
0.07,0.17,0,2.11,0,0,-12.06,-0.77,3.01
0.11,0.25,0,7.29,0,0.01,-12.42,-1.12,3.03
0.13,0.26,0,0.77,0.01,0,-12.44,-0.13,2.17
0.12,0.28,0,32.13,0,0.63,-11.98,-0.74,1.73
0.08,0.26,0,68.29,0,81.86,-11.94,-0.83,1.87
0.08,0.31,0,9.97,0,0.01,-12.34,-1.26,1.18
0.05,0.41,0,0.32,0,0,-11.78,0.07,1.23
0.03,0.53,0,19.46,0,0.06,-11.39,0.17,0.22
0.02,0.39,0,0.02,0,0,-11.7,0.41,-0.08
0.02,0.34,0,91.23,0,99.66,-11.9,-0.28,-0.11
0.01,0.32,0,54.27,0,26.09,-11,1,0.29
0.01,0.32,0,0.09,0.01,0,-10.96,-0.35,-0.57
0.01,0.34,0,2.77,0.01,0,-11.44,-0.95,-0.68
0.02,0.35,0,7.5,0.02,0.01,-11.1,-0.25,-0.38
0.01,0.36,0,42.71,0,4.14,-10.89,0.37,-0.32
0.01,0.35,0,0.55,0.01,0,-11.41,-0.51,-0.85
0.01,0.34,0,0.01,0,0,-11.9,-0.68,-0.58
0.01,0.33,0,0.64,0.09,0,-11.68,0.41,-0.71
0,0.33,0,0.09,0,0,-12.16,0.71,-1.22
0.01,0.34,0,5.63,0.05,0.01,-11.32,0.37,-1.37
0.01,0.35,0,0.12,0.01,0,-11.72,0.47,-1.27
0.01,0.37,0,8.81,0.12,0.01,-11.2,0.49,-1.3
0.01,0.38,0,0.06,0,0,-12.13,0.84,-0.84
0.01,0.38,0,0.26,0.01,0,-11.69,0.84,-1.07
0.01,0.38,0,0.61,0.02,0,-11.64,0.6,-0.09
0.01,0.4,0,66.73,0,77.22,-11.58,0.81,-0.21
0.01,0.4,0,0.12,0,0,-11.22,1.05,-0.82
0.02,0.4,0,11.9,0,0.02,-11.44,0.69,-0.88
0.02,0.4,0,0.8,0,0,-11.66,0.03,-0.94
0.03,0.39,0,5.93,0,0,-11.87,0.21,-0.68
0.06,0.31,0,53.73,0,24.22,-11.8,2.29,-0.35
0.33,0.25,0,1.46,0.01,0,-13.37,0.8,-2.92
0.9,0.18,0,21.75,0,0.09,-11.09,1.02,-1
3.4,0.08,0,41.09,0,3.11,-10.2,1.67,-0.62
8.87,0.06,0.01,2.35,0.03,0,-10.08,-1.22,-1.82
10.72,0.06,0.01,10.15,0,0,-11.22,0.86,-0.98
6.17,0.79,0.02,17.78,0.03,0.04,-10.03,1.57,-2.2
5.29,2.87,0.02,0.63,0.09,0,-9.36,0.28,-1.54
2.49,33.37,0.01,0.05,2.49,0,-8.12,-1.48,-0.33
1.6,33.14,0,2.31,58.3,0,-5.36,-2.33,2.05
4.35,20.86,0,6.2,3.13,0,1.22,-0.66,4.46
18.93,4.62,0.1,97.88,0,99.9,4.47,0.97,9.94
61.29,0.11,70.74,0,0,0,7.94,1.59,11.39
94.42,0.01,99.83,98.95,0,99.92,5.99,2.22,10.95
99.12,0,99.92,0,0,0,2.22,1.82,7.81
99.61,0,99.93,99.6,0.01,99.92,-2.23,0.3,-3.45
99.43,0,99.92,99.7,0.01,99.93,-4.48,2.62,-17.16
99.21,0,99.92,98.47,0,98.22,-7.35,2.53,-3.85
99.25,0,99.92,99.98,0,99.93,-15.56,0.19,-4.16
99.36,0,99.92,97.17,0,99.88,-17.27,1.13,-1.74
99.25,0,99.91,98.87,0,99.91,-14.3,2.13,1.08
99.59,0,99.92,87.73,0,99.32,-13.19,0.07,4.42
99.68,0,99.92,93.97,0,99.79,-15.1,-0.1,6.29
99.51,0,99.92,99.98,0,99.93,-16.74,-2.35,5.29
99.3,0,99.92,99.97,0,99.93,-17.64,-2.53,2.5
99.37,0,99.92,99.99,0,99.35,-15.65,-1.28,1.96
99.34,0,99.92,99.98,0,99.89,-15.66,0.3,0.01
99.22,0,99.92,99.99,0,99.86,-14.43,1.97,-0.53
99.31,0,99.92,98.36,0,99.9,-13.37,3.75,-1.72
98.96,0,99.92,99.93,0,99.93,-11.89,3.03,-1.79
97.73,0,99.9,97.84,0,97.15,-10.01,3.42,-1.17
94.37,0.01,99.83,99.24,0,99.87,-9.05,2.85,-1.58
90.57,0.01,99.67,100,0,99.89,-9.34,2.87,-0.57
80.04,0.01,98.19,99.98,0,99.91,-8.6,2.99,-1.31
77.17,0.02,97.1,95.59,0,99.81,-8.2,3.2,-1.23
79.62,0.01,98.03,99.93,0,99.9,-8.01,2.94,-2.06
81.78,0.01,98.63,99.99,0,99.92,-7.65,3.51,-1.63
80.34,0.01,98.27,99.99,0,97.97,-8.47,3.15,-2.54
79.42,0.01,98.01,98.49,0,99.91,-8.29,2.5,-3.26
84.06,0.01,99.06,99.5,0,99.85,-8.47,-0.14,-3.84
86.33,0.01,99.35,97.23,0,99.12,-8.02,1.91,-3.84
73.47,0.02,94.85,2.19,87.94,0,-6.56,0.43,-3.99
33.28,0.35,2.43,1.24,1.47,0,-5.64,-1.06,-2.88
17.33,1.19,0.18,0.01,0.12,0,2.07,-2.59,0.3
9.4,2.47,0.05,0.01,0.31,0,1.13,-3.64,2.47
4.88,5.34,0.02,5.06,43.4,0,0.65,-1.16,4.4
6.23,6.15,0.03,3.83,0.33,0,0.57,0.8,5.19
27.09,1.75,0.92,58.51,0.01,43.02,-0.21,-0.02,7.15
64.58,0.16,81.33,99.16,0,99.92,-0.76,2.5,12.39
77.69,0.04,97.38,98.22,0,99.9,-1.57,1.38,4.72
90.94,0.02,99.69,99.94,0,99.93,-2.42,-0.21,6.64
97.2,0.01,99.89,78.27,0.01,95.15,-1.09,0.12,6.23
98.92,0.01,99.92,99.99,0.01,99.93,-4.51,-0.68,3.23
98.72,0.01,99.91,39.81,0,0.09,-6.47,-0.6,4.21
98.75,0.01,99.91,99.84,0,99.93,-8.71,-0.44,4.03
98.24,0.01,99.91,100,0,99.93,-9.33,1.73,2
97,0.01,99.89,99.99,0,99.93,-10.11,2.2,-2.08
97.22,0.01,99.89,70.03,0.02,86.08,-11.57,1.99,-10.72
97.6,0.01,99.9,98.54,0,99.91,-12.22,1.91,0.47
98.19,0,99.91,99.23,0,99.92,-14.06,2.01,-0.7
98.2,0,99.9,96.86,0,99.87,-14.47,2.17,-2.78
98.56,0,99.91,99.93,0,99.93,-16.33,2.01,-2.9
97.95,0,99.89,99.45,0,99.92,-14.83,1.75,-3.42
98.23,0,99.9,95.46,0,99.84,-15.12,2.25,-2.78
98.3,0,99.9,99.97,0,99.93,-14.34,2.64,-3.42
98.92,0,99.92,93.92,0,94.68,-13.68,2.88,-2.95
99.17,0,99.92,97.14,0,99.45,-13.07,3.5,-4.65
99.32,0,99.92,99.97,0,99.93,-12.4,2.64,-5.77
99.32,0,99.92,99.98,0,99.93,-12.78,3.66,-5.3
99.3,0,99.92,99.72,0,99.93,-12.36,4.1,-5.55
99.16,0,99.92,99.03,0,98.68,-12.78,3.09,-5.69
98.65,0,99.91,99.34,0,97.31,-11.61,3.22,-5.02
97.2,0,99.89,83.47,0,98.61,-11.68,2.16,-5.72
90.23,0.01,99.65,59.4,0.01,47.21,-12.24,2.24,-4.71
61.44,0.04,69.79,3.66,0.01,0,-12.71,1.49,-4.91
15.51,0.23,0.03,0.01,0.02,0,-11.68,1.05,-5.42
8.63,0.43,0.01,23.08,0.02,0.12,-12.52,1.73,-4.55
7.02,0.54,0.01,96.68,0,99.87,-10.88,2.84,-5.14
14.45,0.94,0.11,93.32,0,99.77,-11.01,2.31,-4.99
40.51,0.18,7.75,96.92,0,99.88,-11.06,2.32,-4.58
84.2,0.01,99.08,99.97,0,99.93,-10.69,2.66,-4.75
92.39,0.01,99.76,99.67,0,99.91,-10.61,3.21,-5.11
96.67,0,99.88,99.95,0,99.93,-11.35,2.54,-5.5
97.66,0,99.9,93.62,0,99.7,-11.16,3.34,-5.16
98.21,0,99.91,99.37,0.01,98.58,-10.41,3.38,-5.41
98.32,0,99.91,99.98,0,99.93,-11.09,3,-5.01
98.39,0,99.91,99.27,0,99.91,-11.87,3.56,-5.57
97.8,0,99.9,99.95,0,99.93,-10.18,3.05,-5
97.27,0,99.89,99.65,0,97.6,-10.83,3.5,-4.99
95.85,0.01,99.86,96.84,0,99.88,-11.14,1.65,-5.44
92.34,0.01,99.76,99.94,0,99.93,-10.08,0.08,-6.66
84.31,0.01,99.1,6.58,0.33,0.01,-11.31,1.53,-5.32
79.73,0.01,98.1,99.33,0,99.92,-9.99,3.55,-4.88
77.52,0.02,97.28,99.79,0,98.57,-10.33,5.71,-3.74
78.13,0.02,97.56,99.83,0,99.93,-10.32,5.06,-4.78
86.42,0.01,99.36,99.62,0,99.93,-10.8,4.52,-4.95
92.41,0.01,99.76,99.56,0,99.92,-9.89,5.09,-4.74
93.2,0.01,99.79,99.39,0,99.92,-10.88,3.38,-5.45
94.57,0.01,99.83,99.48,0,99.92,-10.42,4.04,-4.93
95.84,0,99.86,99.96,0,99.93,-10.65,3.52,-4.82
95.2,0.01,99.85,99.93,0,99.93,-10.6,3.72,-5.13
94.62,0.01,99.83,99.94,0,99.93,-9.71,3.74,-5.81
96.16,0,99.87,86.91,0,99.16,-10.39,3.95,-6.07
96.28,0,99.87,99.97,0,99.93,-10.52,3.88,-6.33
96.9,0,99.88,99.83,0,99.93,-9.8,4.16,-6.32
97.74,0,99.9,99.91,0,99.93,-9.5,3.94,-6.86
97.7,0,99.9,99.99,0,99.93,-9.42,4.2,-7.55
96.35,0,99.87,84.19,0,98.77,-9.79,3.94,-7.36
95.99,0,99.87,99.93,0,99.93,-10.83,4.14,-6.9
95.64,0.01,99.86,99.99,0,99.93,-10.85,3.7,-6.36
94.35,0.01,99.82,99.81,0,99.93,-10.47,3.65,-5.16
93.83,0.01,99.81,99.99,0,99.93,-9.48,3.69,-5.4
94.61,0.01,99.83,99.97,0,99.93,-9.4,3.46,-5.65
94.59,0.01,99.83,99.96,0,99.93,-10.71,2.61,-5.33
91.69,0.01,99.73,99.54,0,99.92,-11.1,0.79,-4.15
84.52,0.01,99.13,70.6,0.01,87.28,-11.21,0.85,-3.59
79.91,0.01,98.09,94.99,0,99.83,-11.36,-0.06,-3.47
73.67,0.02,94.38,20.63,0.02,0,-11.11,-0.35,-3.34
62.86,0.04,74.12,12.94,4.36,0.01,-11.84,-1.05,-2.76
49.16,0.09,22.11,54.83,0,28.07,-11.95,-1.03,-1.73
53.66,0.06,34.41,25.58,0,0.19,-11.49,-1.23,-2.33
48.03,0.08,16.65,48.27,0.02,10.27,-11.86,-1.11,-2.09
36.68,0.19,3.19,20.68,0.08,0.06,-11.14,-2.98,-3.01
20.94,0.66,0.24,57.74,0,39.81,-11.14,-1.14,-3.27
25.65,0.5,0.59,72.45,0.02,90.52,-11.5,-0.5,-3.1
21.21,0.89,0.24,96.17,0,99.71,-11.73,0.16,-4.22
28.04,0.51,0.62,87.91,0.01,99.36,-10.77,-0.01,-4.94
39,0.22,3.58,98.85,0,99.91,-11.69,0.42,-4.78
61.69,0.05,66.9,86.56,0,99.01,-11.41,1.04,-3.85
57.25,0.07,42.23,72.38,0.02,89.37,-11.04,-0.08,-3.91
69.53,0.03,88.48,93.52,0.01,99.63,-10.42,0.52,-3.46
70.71,0.03,90.56,99.13,0,99.92,-10.05,1.6,-4.04
72.23,0.02,92.83,94.91,0,99.79,-9.76,1.06,-4.31
72.71,0.02,93.11,99.8,0,99.93,-9.76,1.45,-4.67
77.83,0.02,97.05,99.95,0,99.93,-10.21,1.54,-4.85
78.48,0.02,97.31,99.41,0.01,99.92,-10.52,2.23,-4.38
80.83,0.01,98.19,99.15,0,99.92,-11.51,2.07,-4.05
81.11,0.01,98.22,99.84,0.01,99.93,-11.34,2.18,-4.5
79.6,0.02,97.74,83.66,0.04,98.52,-11.49,2.61,-4.59
81.34,0.01,98.3,94.37,0.01,99.79,-11.1,3,-4.34
81.03,0.01,98.17,99.66,0,99.93,-11.65,3.35,-4.72
76.96,0.02,95.78,94.79,0.01,99.81,-10.95,2.8,-5.27
71.09,0.04,85.08,89.9,0,97.42,-11.2,2.07,-5.36
59.98,1.6,20.25,92.32,0,99.71,-11.92,1.94,-4.85
44.65,34.39,0.48,89.9,0,99.44,-12.98,1.7,-5.08
24.45,65.01,0,35.59,0.05,0.54,-12.9,1.03,-5.04
17.67,25.95,0,70.03,0,84.85,-12.92,1.11,-4.22
18.45,2.27,0,57.13,0.01,33.22,-11.98,2.2,-4.89
25.06,0.81,0,99.74,0,99.93,-11.13,2.13,-4.88
45.49,0.16,0.67,93.8,0.02,99.76,-10.36,2.19,-4.6
69.46,0.03,74.55,68.71,0.01,66.97,-9.71,2.42,-3.49
77.14,0.02,94.38,96.77,0,99.85,-11,2.27,-3.85
49.67,0.13,16.59,2.61,2.56,0,-12.05,0.74,-3.61
20.27,1.1,0.11,0.19,0.33,0,-11.12,-1.82,-2.33
4.72,5.94,0,0.1,0.79,0,-5.82,-1.71,0.69
3.4,11.33,0,6.71,99.69,0,-2.08,-1.5,0.84
3.46,19.1,0,95.43,0.01,99.76,-2.96,-0.17,2.05
10.48,15.95,0,0.72,99.99,0,-2.46,0.11,2.28
25.59,5.17,0.12,0,0,0,-3.07,-0.03,2.62
65.78,0.28,76.78,99.97,0,99.93,-2.42,-0.09,10.56
77.17,0.12,96.55,62.24,0,6.3,-3.88,0.26,3.93
88.79,0.06,99.55,8.1,75.91,0,-1.66,-1.54,4.77
91.14,0.09,99.7,98.86,0,99.91,-1.4,-2.11,2.94
96.47,0.03,99.88,0,0,0,3.04,-2.28,10.19
91.64,0.01,99.73,56.16,0.01,33.16,6.99,-0.67,16.44
92.76,0.11,99.77,0,0,0,5,-2.81,7.29
91.35,0.09,99.7,0,0,0,1.76,-3.99,-29.83
92.28,0.01,99.74,0,0,0,-5.61,2.09,-32.92
87.01,0.01,99.32,95.61,0,99.84,-3.48,3.51,-12.83
95.27,0,99.82,99.98,0,99.93,-10.43,3.48,-2.5
96.13,0,99.86,99.96,0,99.93,-6.18,5.36,8.23
95.84,0,99.86,99.67,0,99.92,-1.08,2.56,14.23
96.69,0,99.88,76.03,0.05,23.01,-8.04,-0.5,7.72
97.35,0.01,99.89,98.9,0,99.91,-8.53,-0.88,2.34
98.43,0.01,99.91,88.69,0.01,99.46,-16.62,-0.27,-7.19
98.75,0.01,99.91,98.93,0,99.92,-19.55,-1.15,1.85
99.29,0.01,99.92,0,0,0,-20.38,-1.95,-0.18
99.35,0,99.88,99.93,0,99.93,-21.87,-1.76,-0.77
97.63,0,99.44,47.43,0,9.23,-21.92,-2.79,-3.52
88,0,98.85,80.98,0.03,97.84,-15.28,-2.68,-1.81
34.86,0.06,0.79,88.93,0.01,99.48,-7.99,-1.37,-2.43
20.05,0.74,0.29,99.9,0.01,99.93,-2.79,-1.04,-3.69
15.74,1.16,0.14,99.69,0.01,99.93,1.24,1.81,-13.63
40.38,0.31,7.55,0,0,0,0.07,-18.93,-10.46
58.51,0.02,61.6,96.54,0.01,99.87,5.29,-15.19,-9.62
89.21,0,99.59,99.99,0,99.93,0.23,-16.63,-12.04
93.47,0,99.8,99.19,0,99.92,-2.2,1.26,-11.42
89.39,0.01,99.6,97.72,0,97.86,-3.48,4.5,-7.55
0.15,0.43,0,0,0.43,0,3.27,3.23,5.02
0.09,0.43,0,0,0.46,0,3.77,3.68,2.9
0.07,0.43,0,0,0.43,0,3.42,3.78,5
0.05,0.43,0,0,0.43,0,3.63,3.64,5.15
0.1,0.43,0,0,0.43,0,5.46,4.49,3.73
0.15,0.44,0,0,0.42,0,3.9,4.14,4.86
0.24,0.44,0,0,0.43,0,4.27,3.7,4.48
0.39,0.45,0,0,0.43,0,3.37,3.78,4.21
0.29,0.45,0,0,0.43,0,3.25,3.77,3.76
0.13,0.45,0,0,0.43,0,4.19,3.65,4
0.08,0.44,0,0,0.43,0,2.32,3.87,3.84
0.07,0.44,0,0,0.43,0,3.1,3.98,4.63
0.05,0.45,0,0,0.43,0,3.82,3.38,4.37
0.06,0.44,0,0,0.43,0,4.42,4.07,3.91
